
Currently Loaded Modules:
  1) gcc/11.2.0   2) anaconda3/2021.05   3) cuda/11.7.0   4) cudnn/8.4.1.50

 

job is starting on gpub020.delta.internal.ncsa.edu
2022-07-28 00:02:14.891100: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2022-07-28 00:02:21.382184: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1525] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 43525 MB memory:  -> device: 0, name: NVIDIA A40, pci bus id: 0000:c7:00.0, compute capability: 8.6
2022-07-28 00:02:43.233443: I tensorflow/stream_executor/cuda/cuda_dnn.cc:368] Loaded cuDNN version 8401
raw directories:
/u/skhan/stem-learning/data/STO/STO_2/exp_1K/
/u/skhan/stem-learning/data/STO/STO_2/sim_1K/
256 directories:
/u/skhan/stem-learning/data/STO/STO_2/exp_1K_256_slices/
/u/skhan/stem-learning/data/STO/STO_2/sim_1K_gauss_0.8_256_slices/
parsing directories
loading checkpoint  /u/skhan/stem-learning/cycle_gan_results/checkpoints/checkpoint_20220727_MODEL_unet_ident_gen_fft_10_SIM_pristine_gaussian_0.8_EXP_STO_2/ckpt-1
Latest checkpoint restored!
batch_idxs =  224
total epochs =  53.0
loading at epoch  4
4 0.002
[0/224]: 0.91546102364858
[1/224]: 0.08464170637584868
[2/224]: 0.06613544623057048
[3/224]: 0.055618269102913995
[4/224]: 0.06365430355072021
[5/224]: 0.05846714405786423
[6/224]: 0.05616945879799979
[7/224]: 0.05793493702298119
[8/224]: 0.06139634904407319
[9/224]: 0.06036456993647984
[10/224]: 0.05494433925265357
[11/224]: 0.060107145990644185
[12/224]: 0.06322509334200904
[13/224]: 0.05768976325080508
[14/224]: 0.05781245799291702
[15/224]: 0.05659681274777367
[16/224]: 0.05615150360834031
[17/224]: 0.057069625173296244
[18/224]: 0.06105647200629825
[19/224]: 0.06315962473551433
[20/224]: 0.06539273262023926
[21/224]: 0.06857101690201532
[22/224]: 0.06240756171090262
[23/224]: 0.06226555506388346
[24/224]: 0.05483464399973551
[25/224]: 0.061015015556698755
[26/224]: 0.05914374760219029
[27/224]: 0.06193469819568452
[28/224]: 0.059647866657802036
[29/224]: 0.05663903554280599
[30/224]: 0.054977434022086005
[31/224]: 0.057626536914280484
[32/224]: 0.05871085893540155
[33/224]: 0.05662650153750465
[34/224]: 0.05559941700526646
[35/224]: 0.05866270973568871
[36/224]: 0.05683533918289911
[37/224]: 0.056516289710998535
[38/224]: 0.055868035271054224
[39/224]: 0.05734650861649286
[40/224]: 0.05773897965749105
[41/224]: 0.056227411542619975
[42/224]: 0.05740267889840262
[43/224]: 0.0555246216910226
[44/224]: 0.062211922236851284
[45/224]: 0.05521526223137265
[46/224]: 0.05321072396777925
[47/224]: 0.05707009633382162
[48/224]: 0.056975148973010835
[49/224]: 0.05926893438611712
[50/224]: 0.05725769201914469
[51/224]: 0.10314778486887614
[52/224]: 0.055948825109572636
[53/224]: 0.05492896125430152
[54/224]: 0.05470168590545654
[55/224]: 0.05661077158791678
[56/224]: 0.055584129833039786
[57/224]: 0.056136880602155416
[58/224]: 0.05479586124420166
[59/224]: 0.05579512459891183
[60/224]: 0.057578512600490024
[61/224]: 0.05565648419516427
[62/224]: 0.059761825061979745
[63/224]: 0.055254396938142325
[64/224]: 0.054174372128077915
[65/224]: 0.055753622736249654
[66/224]: 0.05363351390475318
[67/224]: 0.057551457768394834
[68/224]: 0.0595962092989967
[69/224]: 0.0575375273114159
[70/224]: 0.09067912328810919
[71/224]: 0.05615161714099702
[72/224]: 0.0569499617531186
[73/224]: 0.05695577462514242
[74/224]: 0.05902819406418573
[75/224]: 0.05725203809284028
[76/224]: 0.07752194291069395
[77/224]: 0.06489662329355876
[78/224]: 0.056022479420616514
[79/224]: 0.05794474624452137
[80/224]: 0.05725001153491792
[81/224]: 0.05602996122269403
[82/224]: 0.05394423007965088
[83/224]: 0.05794676144917806
[84/224]: 0.0586822373526437
[85/224]: 0.055619273866925924
[86/224]: 0.05866796062106178
[87/224]: 0.06646676858266194
[88/224]: 0.059567105202447804
[89/224]: 0.0578491347176688
[90/224]: 0.0595913671311878
[91/224]: 0.055552153360275996
[92/224]: 0.057105910210382374
[93/224]: 0.05475139617919922
[94/224]: 0.05626958892458961
[95/224]: 0.06225776672363281
[96/224]: 0.05615850289662679
[97/224]: 0.05577215694245838
[98/224]: 0.0561414673214867
[99/224]: 0.05782084805624826
[100/224]: 0.05647554284050351
[101/224]: 0.05665683178674607
[102/224]: 0.05820407753898984
[103/224]: 0.054940047718229745
[104/224]: 0.061136603355407715
[105/224]: 0.05647500923701695
[106/224]: 0.06104163328806559
[107/224]: 0.0554636660076323
[108/224]: 0.05646611395336333
[109/224]: 0.05594108785901751
[110/224]: 0.05612234274546305
[111/224]: 0.055396409261794316
[112/224]: 0.05557284468696231
[113/224]: 0.0552785283043271
[114/224]: 0.056696136792500816
[115/224]: 0.05720903759910947
[116/224]: 0.05834189483097622
[117/224]: 0.059969544410705566
[118/224]: 0.05662432738712856
[119/224]: 0.06185675235021682
[120/224]: 0.05680419717516218
[121/224]: 0.05907649653298514
[122/224]: 0.059732976413908456
[123/224]: 0.05626328218550909
[124/224]: 0.05436374459947858
[125/224]: 0.05665504364740281
[126/224]: 0.05628341152554467
[127/224]: 0.06829772676740374
[128/224]: 0.06163337117149716
[129/224]: 0.056700888134184335
[130/224]: 0.055742042405264716
[131/224]: 0.06031939529237293
[132/224]: 0.06654206344059535
[133/224]: 0.05545658724648612
[134/224]: 0.059182956105186826
[135/224]: 0.05725214027223133
[136/224]: 0.05836726937975202
[137/224]: 0.056410295622689385
[138/224]: 0.061931337629045756
[139/224]: 0.05770947819664365
[140/224]: 0.05798585641951788
[141/224]: 0.054597054209027975
[142/224]: 0.05554999056316558
[143/224]: 0.05858746029081799
[144/224]: 0.05810743286496117
[145/224]: 0.05621521245865595
[146/224]: 0.05389773278009324
[147/224]: 0.055862205369131904
[148/224]: 0.06763302144550142
[149/224]: 0.05813719545091901
[150/224]: 0.0554293848219372
[151/224]: 0.05503559112548828
[152/224]: 0.07191311745416551
[153/224]: 0.06703101453326997
[154/224]: 0.057388317017328175
[155/224]: 0.05679710706075033
[156/224]: 0.055301723026093985
[157/224]: 0.05560806819370815
[158/224]: 0.059369081542605444
[159/224]: 0.0601561012722197
[160/224]: 0.06126944791702997
[161/224]: 0.05733198211306617
[162/224]: 0.06332782336643764
[163/224]: 0.056388747124444874
[164/224]: 0.056997333254132955
[165/224]: 0.06490758487156459
[166/224]: 0.05503530161721366
[167/224]: 0.055359425998869394
[168/224]: 0.06106935228620257
[169/224]: 0.053650441623869394
[170/224]: 0.056315705889747256
[171/224]: 0.05558390276772635
[172/224]: 0.05634545712243943
[173/224]: 0.05615498906090146
[174/224]: 0.05437771479288737
[175/224]: 0.0553192865280878
[176/224]: 0.058493915058317636
[177/224]: 0.07112262362525576
[178/224]: 0.06818099816640218
[179/224]: 0.095963682447161
[180/224]: 0.05614465191250756
[181/224]: 0.05507972126915341
[182/224]: 0.05610716910589309
[183/224]: 0.055058104651314874
[184/224]: 0.05611924898056757
[185/224]: 0.08269948051089332
[186/224]: 0.05687834535326276
[187/224]: 0.05593444619859968
[188/224]: 0.057219283921378
[189/224]: 0.05879770006452288
[190/224]: 0.05659376439594087
[191/224]: 0.060149578821091426
[192/224]: 0.053740228925432475
[193/224]: 0.05612757660093762
[194/224]: 0.05874067261105492
[195/224]: 0.06471054326920282
[196/224]: 0.06052863597869873
[197/224]: 0.05578001340230306
[198/224]: 0.05834270091283889
[199/224]: 0.05507146744501023
[200/224]: 0.0553858166649228
[201/224]: 0.057548205057779946
[202/224]: 0.08424993356068929
[203/224]: 0.06806739739009313
[204/224]: 0.09980221589406331
[205/224]: 0.05578376565660749
[206/224]: 0.058443035398210795
[207/224]: 0.056324430874415805
[208/224]: 0.05600476264953613
[209/224]: 0.05377118928091867
[210/224]: 0.056307503155299594
[211/224]: 0.05428858598073324
[212/224]: 0.054036520776294526
[213/224]: 0.056846397263663154
[214/224]: 0.057772766976129444
[215/224]: 0.05698363553910028
[216/224]: 0.06494965439751035
[217/224]: 0.06052514484950474
[218/224]: 0.05558667864118304
[219/224]: 0.056508393514724004
[220/224]: 0.05614197254180908
[221/224]: 0.05723036470867339
[222/224]: 0.0731630041485741
[223/224]: 0.11169864450182233
[2K[2K37800 37800
TP: 37597
FP: 203
FN: 3085
TN: 34715
recall:    0.9241679366796126
precision: 0.9946296296296296
accuracy:  0.9565079365079365
37800 37800
TP: 19711
FP: 18089
FN: 1249
TN: 36551
recall:    0.9404103053435114
precision: 0.5214550264550265
accuracy:  0.7442063492063492
Saving checkpoint for epoch 5 at /u/skhan/stem-learning/cycle_gan_results/checkpoints/checkpoint_20220727_MODEL_unet_ident_gen_fft_10_SIM_pristine_gaussian_0.8_EXP_STO_2/ckpt-2
Time taken for epoch 5 is 597.7583529949188 sec

5 0.002
[0/224]: 0.05747408526284354
[1/224]: 0.05750174749465216
[2/224]: 0.06649544693174816
[3/224]: 0.057288584255036856
[4/224]: 0.06633100055512928
[5/224]: 0.05858286221822103
[6/224]: 0.057319101833161856
[7/224]: 0.05559038548242478
[8/224]: 0.05489500363667806
[9/224]: 0.05952294667561849
[10/224]: 0.0585566588810512
[11/224]: 0.06172872724987212
[12/224]: 0.05626030195327032
[13/224]: 0.05597266696748279
[14/224]: 0.06891178517114549
[15/224]: 0.059902980214073545
[16/224]: 0.09061229228973389
[17/224]: 0.05876959505535308
[18/224]: 0.057233696892147974
[19/224]: 0.058992771875290645
[20/224]: 0.05594795090811593
[21/224]: 0.05617560091472808
[22/224]: 0.059555592991056894
[23/224]: 0.05573186987922305
[24/224]: 0.05596222763969785
[25/224]: 0.05564530122847784
[26/224]: 0.060655247597467335
[27/224]: 0.06115500132242838
