
Currently Loaded Modules:
  1) gcc/11.2.0   2) anaconda3/2021.05   3) cuda/11.7.0   4) cudnn/8.4.1.50

 

job is starting on gpub047.delta.internal.ncsa.edu
2022-07-28 00:02:14.891082: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2022-07-28 00:02:22.295954: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1525] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 43525 MB memory:  -> device: 0, name: NVIDIA A40, pci bus id: 0000:c7:00.0, compute capability: 8.6
2022-07-28 00:02:43.459338: I tensorflow/stream_executor/cuda/cuda_dnn.cc:368] Loaded cuDNN version 8401
raw directories:
/u/skhan/stem-learning/data/STO/STO_3/exp_1K/
/u/skhan/stem-learning/data/STO/STO_3/sim_1K/
256 directories:
/u/skhan/stem-learning/data/STO/STO_3/exp_1K_256_slices/
/u/skhan/stem-learning/data/STO/STO_3/sim_1K_gauss_0.8_256_slices/
parsing directories
loading checkpoint  /u/skhan/stem-learning/cycle_gan_results/checkpoints/checkpoint_20220727_MODEL_unet_ident_gen_fft_10_SIM_pristine_gaussian_0.8_EXP_STO_3/ckpt-1
Latest checkpoint restored!
batch_idxs =  224
total epochs =  53.0
loading at epoch  4
4 0.002
[0/224]: 0.9202762955711001
[1/224]: 0.08739883559090751
[2/224]: 0.06573444321042016
[3/224]: 0.05482729843684605
[4/224]: 0.051828140304202124
[5/224]: 0.05444412004379999
[6/224]: 0.05585440567561558
[7/224]: 0.0543250356401716
[8/224]: 0.05814072631654285
[9/224]: 0.06267738909948439
[10/224]: 0.05624880109514509
[11/224]: 0.09608809153238933
[12/224]: 0.06596975099472772
[13/224]: 0.056334796405973886
[14/224]: 0.05509562719435919
[15/224]: 0.05381598359062558
[16/224]: 0.055875846317836216
[17/224]: 0.0531227361588251
[18/224]: 0.060808085259937104
[19/224]: 0.06031433173588344
[20/224]: 0.05463671684265137
[21/224]: 0.06710409550439744
[22/224]: 0.06259674685341972
[23/224]: 0.06071272350492932
[24/224]: 0.05607464199974423
[25/224]: 0.06013803822653634
[26/224]: 0.05638617560977027
[27/224]: 0.07306676819210961
[28/224]: 0.07061247598557245
[29/224]: 0.05467822438194638
[30/224]: 0.05756075041634696
[31/224]: 0.05643729936508905
[32/224]: 0.05879188719249907
[33/224]: 0.05821480637504941
[34/224]: 0.059823280289059595
[35/224]: 0.05896311714535668
[36/224]: 0.0564517236891247
[37/224]: 0.05554405848185221
[38/224]: 0.0575815098626273
[39/224]: 0.055787364641825356
[40/224]: 0.05814109529767718
[41/224]: 0.08776333218529112
[42/224]: 0.06495001770201184
[43/224]: 0.05811487493060884
[44/224]: 0.05484973248981294
[45/224]: 0.055643677711486816
[46/224]: 0.054395346414475215
[47/224]: 0.0551223357518514
[48/224]: 0.057313430876958935
[49/224]: 0.05649528049287342
[50/224]: 0.05292034149169922
[51/224]: 0.05681549935113816
[52/224]: 0.054728945096333824
[53/224]: 0.05444330828530448
[54/224]: 0.06040638401394799
[55/224]: 0.056652699198041646
[56/224]: 0.055367441404433476
[57/224]: 0.058766898654756095
[58/224]: 0.054404616355895996
[59/224]: 0.05322998478299096
[60/224]: 0.05764593964531308
[61/224]: 0.056378568921770365
[62/224]: 0.05671327454703195
[63/224]: 0.05355455761864072
[64/224]: 0.05508079982939221
[65/224]: 0.054182574862525576
[66/224]: 0.05907105264209565
[67/224]: 0.05209629308609735
[68/224]: 0.05388507388886951
[69/224]: 0.05519889649890718
[70/224]: 0.053252611841474264
[71/224]: 0.06930755433582124
[72/224]: 0.055988039289202006
[73/224]: 0.06699326492491223
[74/224]: 0.06245604015531994
[75/224]: 0.059248799369448706
[76/224]: 0.05665324983142671
[77/224]: 0.0557859738667806
[78/224]: 0.053805362610589894
[79/224]: 0.054741473425002324
[80/224]: 0.054670895848955424
[81/224]: 0.05660935242970785
[82/224]: 0.05577174254826137
[83/224]: 0.056493560473124184
[84/224]: 0.05635553314572289
[85/224]: 0.05698042256491525
[86/224]: 0.05558281853085473
[87/224]: 0.05866180147443499
[88/224]: 0.05796339966001965
[89/224]: 0.0572994209471203
[90/224]: 0.05493634655362084
[91/224]: 0.054799369403294156
[92/224]: 0.05290853977203369
[93/224]: 0.05480927512759254
[94/224]: 0.055111658005487354
[95/224]: 0.0569754441579183
[96/224]: 0.054956578073047456
[97/224]: 0.05759550276256743
[98/224]: 0.05429471106756301
[99/224]: 0.05425247691926502
[100/224]: 0.05455859502156576
[101/224]: 0.0534340086437407
[102/224]: 0.06120582421620687
[103/224]: 0.05421131565457299
[104/224]: 0.05887751919882638
[105/224]: 0.06834295250120617
[106/224]: 0.055659458750770205
[107/224]: 0.05657162552788144
[108/224]: 0.06377726509457543
[109/224]: 0.05437523978097098
[110/224]: 0.058052233287266324
[111/224]: 0.057109248070489796
[112/224]: 0.06004710424514044
[113/224]: 0.0535507599512736
[114/224]: 0.05397767112368629
[115/224]: 0.05386695407685779
[116/224]: 0.055777453240894136
[117/224]: 0.054271788824172246
[118/224]: 0.055087066832042876
[119/224]: 0.06166338352929978
[120/224]: 0.05487163861592611
[121/224]: 0.0675586291721889
[122/224]: 0.057886640230814614
[123/224]: 0.055665805226280576
[124/224]: 0.0572810343333653
[125/224]: 0.05496486595698765
[126/224]: 0.060838018144880025
[127/224]: 0.05622322218758719
[128/224]: 0.05573998178754534
[129/224]: 0.05802406015850249
[130/224]: 0.05320187977382115
[131/224]: 0.05653379077003116
[132/224]: 0.053765875952584405
[133/224]: 0.06285496552785237
[134/224]: 0.06352944601149786
[135/224]: 0.058613527388799755
[136/224]: 0.059075054668244864
[137/224]: 0.05722096988133022
[138/224]: 0.06134311925797235
[139/224]: 0.057907354264032276
[140/224]: 0.05950853938148135
[141/224]: 0.054809893880571635
[142/224]: 0.05424540951138451
[143/224]: 0.055628878729684014
[144/224]: 0.056717815853300546
[145/224]: 0.053909409613836376
[146/224]: 0.05460000038146973
[147/224]: 0.05546150321052188
[148/224]: 0.05487972781771705
[149/224]: 0.05680211385091146
[150/224]: 0.06568540845598493
[151/224]: 0.05581783680688767
[152/224]: 0.06509067898704893
[153/224]: 0.057567352340334936
[154/224]: 0.06748677435375396
[155/224]: 0.054851077851795015
[156/224]: 0.056368498575119746
[157/224]: 0.05733742600395566
[158/224]: 0.05339058807918003
[159/224]: 0.06274997052692231
[160/224]: 0.06393006869724818
[161/224]: 0.06506529876164027
[162/224]: 0.05567985489254906
[163/224]: 0.06068249543507894
[164/224]: 0.057646723020644414
[165/224]: 0.059448344366891046
[166/224]: 0.06093403838929676
[167/224]: 0.06070524737948463
[168/224]: 0.055072966076078866
[169/224]: 0.060110801742190405
[170/224]: 0.055503833861578075
[171/224]: 0.05397639388129825
[172/224]: 0.053373887425377256
[173/224]: 0.05369991347903297
[174/224]: 0.05567430314563569
[175/224]: 0.05778865019480387
[176/224]: 0.05396107264927456
[177/224]: 0.05161488056182861
[178/224]: 0.05808236485435849
[179/224]: 0.056210540589832124
[180/224]: 0.05452373481932141
[181/224]: 0.061101703416733516
[182/224]: 0.05821999481746128
[183/224]: 0.058774193127950035
[184/224]: 0.05793601558321998
[185/224]: 0.053961657342456636
[186/224]: 0.055913686752319336
[187/224]: 0.05470945153917585
[188/224]: 0.05301063969021752
[189/224]: 0.07512657415299188
[190/224]: 0.05550736472720191
[191/224]: 0.055822593825204034
[192/224]: 0.05513757183438256
[193/224]: 0.055619762057349795
[194/224]: 0.06628135840098064
[195/224]: 0.06823713438851493
[196/224]: 0.09511224996475946
[197/224]: 0.08931462537674677
[198/224]: 0.06010342211950393
[199/224]: 0.053458639553615024
[200/224]: 0.059004142170860654
[201/224]: 0.05732444922129313
[202/224]: 0.053548574447631836
[203/224]: 0.05450766994839623
[204/224]: 0.05546536899748303
[205/224]: 0.056483399300348194
[206/224]: 0.05571771235693069
[207/224]: 0.059639936401730494
[208/224]: 0.05550369762239002
[209/224]: 0.057502877144586476
[210/224]: 0.056055693399338496
[211/224]: 0.058509962899344306
[212/224]: 0.05515574841272263
[213/224]: 0.05288700262705485
[214/224]: 0.05314507938566662
[215/224]: 0.05545078572772798
[216/224]: 0.058155303909665064
[217/224]: 0.0580921797525315
[218/224]: 0.05366382144746326
[219/224]: 0.056537469228108726
[220/224]: 0.059595000176202687
[221/224]: 0.11886189097449892
[222/224]: 0.0587202026730492
[223/224]: 0.05778014659881592
[2K[2K37800 37800
TP: 37800
FP: 0
FN: 0
TN: 37800
recall:    1.0
precision: 1.0
accuracy:  1.0
37800 37800
TP: 16613
FP: 21187
FN: 8302
TN: 29498
recall:    0.6667870760585992
precision: 0.4394973544973545
accuracy:  0.6099338624338624
Saving checkpoint for epoch 5 at /u/skhan/stem-learning/cycle_gan_results/checkpoints/checkpoint_20220727_MODEL_unet_ident_gen_fft_10_SIM_pristine_gaussian_0.8_EXP_STO_3/ckpt-2
Time taken for epoch 5 is 588.742476940155 sec

5 0.002
[0/224]: 0.06295921121324811
[1/224]: 0.05621538843427386
[2/224]: 0.0568394490650722
[3/224]: 0.057432327951703756
[4/224]: 0.05518528960999988
[5/224]: 0.055301081566583546
[6/224]: 0.059687648500714986
[7/224]: 0.061851001921154204
[8/224]: 0.0722872359412057
[9/224]: 0.05860632941836402
[10/224]: 0.055752078692118325
[11/224]: 0.0565867026646932
[12/224]: 0.055553623608180454
[13/224]: 0.056867429188319614
[14/224]: 0.056144918714250834
[15/224]: 0.05588600749061221
[16/224]: 0.05851772285643078
[17/224]: 0.058085032871791294
[18/224]: 0.06823020889645531
[19/224]: 0.07556210245404925
[20/224]: 0.07492903300694057
[21/224]: 0.06849585828326997
[22/224]: 0.058914320809500556
[23/224]: 0.057142745880853565
[24/224]: 0.056198472068423315
[25/224]: 0.0538499979745774
[26/224]: 0.057495440755571635
[27/224]: 0.056164758546011787
[28/224]: 0.05637549218677339
[29/224]: 0.053582259586879184
[30/224]: 0.05683284146445138
[31/224]: 0.07282828149341401
[32/224]: 0.05820701235816592
[33/224]: 0.055018254688807895
[34/224]: 0.055649547349838985
[35/224]: 0.0617361863454183
[36/224]: 0.053746030444190615
[37/224]: 0.056801795959472656
[38/224]: 0.05810897123245966
[39/224]: 0.05712812287466867
[40/224]: 0.05638511975606283
[41/224]: 0.06114796797434489
[42/224]: 0.056460789271763394
[43/224]: 0.05462774208613804
[44/224]: 0.05741855644044422
[45/224]: 0.06255259400322324
[46/224]: 0.06310735997699556
[47/224]: 0.05692069303421747
[48/224]: 0.05589121863955543
[49/224]: 0.05798233690715972
[50/224]: 0.05563909099215553
[51/224]: 0.05581597487131754
[52/224]: 0.05564089048476446
[53/224]: 0.05631855555943081
[54/224]: 0.05338065964835031
[55/224]: 0.05992305278778076
[56/224]: 0.059182774452936085
[57/224]: 0.05491130692618234
[58/224]: 0.05660394827524821
[59/224]: 0.06491401081993467
[60/224]: 0.05666280928112212
[61/224]: 0.05452995073227655
[62/224]: 0.0542580627259754
[63/224]: 0.05521605695996966
[64/224]: 0.05450858388628278
[65/224]: 0.057037364868890675
[66/224]: 0.06042477062770298
[67/224]: 0.05892151310330346
[68/224]: 0.059805864379519506
[69/224]: 0.08008222352890741
[70/224]: 0.07096385955810547
[71/224]: 0.06736967109498523
[72/224]: 0.05838586602892194
[73/224]: 0.057512249265398295
[74/224]: 0.058874351637704034
[75/224]: 0.05613554091680618
[76/224]: 0.05496134076799665
[77/224]: 0.0565329392751058
[78/224]: 0.05517776239485968
[79/224]: 0.05653345017206101
[80/224]: 0.05448449225652786
[81/224]: 0.055520852406819664
[82/224]: 0.0596073241460891
[83/224]: 0.05672603561764672
[84/224]: 0.05667646725972494
[85/224]: 0.0558228435970488
[86/224]: 0.053979527382623585
[87/224]: 0.05480872449420747
[88/224]: 0.05315460477556501
[89/224]: 0.05740788437071301
[90/224]: 0.05522666091010684
[91/224]: 0.0550385316212972
[92/224]: 0.06001364049457368
[93/224]: 0.05698135920933315
[94/224]: 0.05905193941933768
[95/224]: 0.05541178726014637
[96/224]: 0.05360573246365502
[97/224]: 0.05761503605615525
[98/224]: 0.0545580784479777
[99/224]: 0.057959250041416714
[100/224]: 0.05556908107939221
[101/224]: 0.055231610933939614
[102/224]: 0.056890612556820826
[103/224]: 0.055566322235834034
[104/224]: 0.05542618887765067
[105/224]: 0.056543895176478794
[106/224]: 0.05666166827792213
[107/224]: 0.05732648145584833
[108/224]: 0.059471482322329565
[109/224]: 0.05521240688505627
[110/224]: 0.056347478003728954
[111/224]: 0.055782261348906015
[112/224]: 0.0566414821715582
[113/224]: 0.05784475803375244
[114/224]: 0.05542736961728051
[115/224]: 0.054125553085690455
[116/224]: 0.05712403569902692
[117/224]: 0.05785680384862991
[118/224]: 0.05615489255814325
/u/skhan/stem-learning/code/cycle_gan/plotting_tools.py:23: UserWarning: Matplotlib is currently using agg, which is a non-GUI backend, so cannot show the figure.
  plt.show()
/u/skhan/stem-learning/code/cycle_gan/plotting_tools.py:59: UserWarning: Matplotlib is currently using agg, which is a non-GUI backend, so cannot show the figure.
  plt.show()
/u/skhan/stem-learning/code/cycle_gan/plotting_tools.py:89: UserWarning: Matplotlib is currently using agg, which is a non-GUI backend, so cannot show the figure.
  plt.show()
/u/skhan/stem-learning/code/cycle_gan/plotting_tools.py:101: UserWarning: Matplotlib is currently using agg, which is a non-GUI backend, so cannot show the figure.
  plt.show()
[119/224]: 0.05668487435295468
[120/224]: 0.05693542957305908
[121/224]: 0.05737830343700591
[122/224]: 0.05619703020368304
[123/224]: 0.05671148640768869
[124/224]: 0.05410146713256836
[125/224]: 0.05463539986383347
[126/224]: 0.06271351519085112
[127/224]: 0.05552568889799572
[128/224]: 0.06259546393439883
[129/224]: 0.05723386151450021
[130/224]: 0.06033265023004441
[131/224]: 0.057884437697274346
[132/224]: 0.058076296533857076
[133/224]: 0.05752542473021008
[134/224]: 0.06427109809148879
[135/224]: 0.057839246023268925
[136/224]: 0.05519587653023856
[137/224]: 0.05797618343716576
[138/224]: 0.05591124580019996
[139/224]: 0.055213093757629395
[140/224]: 0.05516727197737921
[141/224]: 0.05734231926146008
[142/224]: 0.05757064478737967
[143/224]: 0.05582574435642788
[144/224]: 0.05574098655155727
[145/224]: 0.0571711574281965
[146/224]: 0.055389052345639185
[147/224]: 0.05429615860893613
[148/224]: 0.05491819835844494
[149/224]: 0.05472880885714576
[150/224]: 0.05565749463580903
[151/224]: 0.06511811983017694
[152/224]: 0.062117815017700195
[153/224]: 0.06280935945964995
[154/224]: 0.05815256777263823
[155/224]: 0.058131439345223565
[156/224]: 0.059128011975969584
[157/224]: 0.05848997547512963
[158/224]: 0.0623964752469744
[159/224]: 0.06169455959683373
[160/224]: 0.05378035136631557
[161/224]: 0.0537909155800229
[162/224]: 0.06391533783503942
[163/224]: 0.057619055112202965
[164/224]: 0.0590134064356486
[165/224]: 0.058766330991472514
[166/224]: 0.06302326633816674
[167/224]: 0.05742056029183524
[168/224]: 0.05659355436052595
[169/224]: 0.05599591845557803
[170/224]: 0.05815532093956357
[171/224]: 0.05772223926725842
[172/224]: 0.05670616172608875
[173/224]: 0.05602851368132092
[174/224]: 0.055740157763163246
[175/224]: 0.056619604428609215
[176/224]: 0.05807964007059733
[177/224]: 0.05615628333318801
[178/224]: 0.05634278342837379
[179/224]: 0.05467402935028076
[180/224]: 0.05624168259756906
[181/224]: 0.05428256874992734
[182/224]: 0.05781127725328718
[183/224]: 0.05695726757957822
[184/224]: 0.05513695308140346
[185/224]: 0.05669206664675758
[186/224]: 0.057539565222603936
[187/224]: 0.054821990785144624
[188/224]: 0.05662880057380313
[189/224]: 0.05747143427530924
[190/224]: 0.06398424080439977
[191/224]: 0.06570539020356678
[192/224]: 0.06752596015021914
[193/224]: 0.05715143112909226
[194/224]: 0.055826090631030854
[195/224]: 0.05239177317846389
[196/224]: 0.05782637141999744
[197/224]: 0.06073952856517974
[198/224]: 0.05347098055339995
[199/224]: 0.0549776554107666
[200/224]: 0.06027315911792573
[201/224]: 0.05557749952588763
[202/224]: 0.057572183154878165
[203/224]: 0.05613373007093157
[204/224]: 0.05607110545748756
[205/224]: 0.05488477434430804
[206/224]: 0.05927249363490513
[207/224]: 0.05450615996406192
[208/224]: 0.054678973697480704
[209/224]: 0.05357755365825835
[210/224]: 0.054101353599911646
[211/224]: 0.05769655250367664
[212/224]: 0.05775824614933559
[213/224]: 0.05834648722694034
[214/224]: 0.05445177214486258
[215/224]: 0.06689030215853736
[216/224]: 0.05467224688757034
[217/224]: 0.05282941318693615
[218/224]: 0.05894661517370315
[219/224]: 0.05661567052205404
[220/224]: 0.0575584229968843
[221/224]: 0.05535125164758591
[222/224]: 0.05492441427140009
[223/224]: 0.05495544842311314
[2K[2K37800 37800
TP: 37800
FP: 0
FN: 0
TN: 37800
recall:    1.0
precision: 1.0
accuracy:  1.0
37800 37800
TP: 33550
FP: 4250
FN: 6944
TN: 30856
recall:    0.8285178051069294
precision: 0.8875661375661376
accuracy:  0.851931216931217
Time taken for epoch 6 is 543.825403213501 sec

6 0.002
[0/224]: 0.05781013625008719
[1/224]: 0.055920351119268505
[2/224]: 0.05275321574438186
[3/224]: 0.054888770693824404
[4/224]: 0.056907971700032554
[5/224]: 0.05563853468213763
[6/224]: 0.058211230096362886
[7/224]: 0.05405640034448533
[8/224]: 0.056431781677972706
[9/224]: 0.056140326318286714
[10/224]: 0.05214317072005499
[11/224]: 0.05551816168285552
[12/224]: 0.05554916745140439
[13/224]: 0.051866372426350914
[14/224]: 0.059936812945774624
[15/224]: 0.05242604301089332
[16/224]: 0.05602854774111793
[17/224]: 0.07949220566522508
[18/224]: 0.09132525466737293
[19/224]: 0.09304169246128627
[20/224]: 0.06375767503465925
[21/224]: 0.05464600381397065
[22/224]: 0.055010591234479635
[23/224]: 0.060879116966610865
[24/224]: 0.0591025295711699
[25/224]: 0.056091512952532084
[26/224]: 0.05886744317554292
[27/224]: 0.06534724576132638
[28/224]: 0.056912200791495185
[29/224]: 0.057793674014863516
[30/224]: 0.05535164901188442
[31/224]: 0.0568328130812872
[32/224]: 0.055448537781125025
[33/224]: 0.056949802807399204
[34/224]: 0.05646877061753046
[35/224]: 0.05648665768759591
[36/224]: 0.06058162734622047
[37/224]: 0.05763405845278785
[38/224]: 0.05600322995867048
[39/224]: 0.059283665248325894
[40/224]: 0.05833633173079718
[41/224]: 0.05761518364860898
[42/224]: 0.07384369486854189
[43/224]: 0.07185494899749756
[44/224]: 0.061018359093439015
[45/224]: 0.05657189800625756
[46/224]: 0.06447210766020275
[47/224]: 0.055047279312497095
[48/224]: 0.056523317382449194
[49/224]: 0.057179836999802364
[50/224]: 0.05844523793175107
[51/224]: 0.05774397509438651
[52/224]: 0.05675994214557466
[53/224]: 0.055795425460452124
[54/224]: 0.05593037037622361
[55/224]: 0.05773649329230899
[56/224]: 0.05580099991389683
[57/224]: 0.05450942970457531
[58/224]: 0.05616607552482968
[59/224]: 0.054506687890915645
[60/224]: 0.05577427432650611
[61/224]: 0.05887066750299363
[62/224]: 0.0527717045375279
[63/224]: 0.06415071941557385
[64/224]: 0.05645392622266497
[65/224]: 0.05560496307554699
[66/224]: 0.05670907383873349
[67/224]: 0.05593051796867734
[68/224]: 0.057101601646060034
[69/224]: 0.054965149788629444
[70/224]: 0.05851665564945766
[71/224]: 0.0555884043375651
[72/224]: 0.05587363243103027
[73/224]: 0.056121826171875
[74/224]: 0.05729177452269055
[75/224]: 0.07556720574696858
[76/224]: 0.055233064151945566
[77/224]: 0.05535964738754999
[78/224]: 0.05582418328239804
[79/224]: 0.05824356419699533
[80/224]: 0.05543359120686849
[81/224]: 0.05572475705827985
[82/224]: 0.05766301495688302
[83/224]: 0.05830168156396775
[84/224]: 0.05683105900174096
[85/224]: 0.055034245763506205
[86/224]: 0.05904109137398856
[87/224]: 0.05807154519217355
[88/224]: 0.05564921810513451
[89/224]: 0.055632068997337705
[90/224]: 0.057575855936322896
[91/224]: 0.06464335464295887
[92/224]: 0.06918600627354213
[93/224]: 0.05757982390267508
[94/224]: 0.05922999268486386
[95/224]: 0.056450667835417245
[96/224]: 0.055543524878365655
[97/224]: 0.05838644504547119
[98/224]: 0.05420898255847749
[99/224]: 0.07425976934887114
[100/224]: 0.05636253243400937
[101/224]: 0.058287677310761954
[102/224]: 0.05992715699332101
[103/224]: 0.05438855148497082
[104/224]: 0.05523433004106794
[105/224]: 0.058491235687619166
[106/224]: 0.058924135707673575
[107/224]: 0.05884068352835519
[108/224]: 0.05605785051981608
[109/224]: 0.05831145672571091
[110/224]: 0.05436694054376511
[111/224]: 0.058746587662469776
[112/224]: 0.06281247025444395
[113/224]: 0.05643165111541748
[114/224]: 0.055537547383989604
[115/224]: 0.06430664516630627
[116/224]: 0.06772821857815697
[117/224]: 0.06409974892934163
[118/224]: 0.05742967696416946
[119/224]: 0.06114762737637475
[120/224]: 0.0538754179364159
[121/224]: 0.058180474099658784
[122/224]: 0.05367586726234073
[123/224]: 0.06901155199323382
[124/224]: 0.0562982786269415
[125/224]: 0.06271104017893474
[126/224]: 0.05519551890236991
[127/224]: 0.057925752231052945
[128/224]: 0.05619867075057257
[129/224]: 0.06165522053128197
[130/224]: 0.05755356947580973
[131/224]: 0.06068986938113258
[132/224]: 0.060035126549857
[133/224]: 0.06015011242457798
[134/224]: 0.07024793397812616
[135/224]: 0.05926322937011719
[136/224]: 0.05590465522947766
[137/224]: 0.05646009672255743
[138/224]: 0.05716470309666225
[139/224]: 0.06437560490199498
[140/224]: 0.07397523948124476
[141/224]: 0.08433322111765544
[142/224]: 0.077852691922869
[143/224]: 0.05764874390193394
[144/224]: 0.05682056858426049
[145/224]: 0.05974190008072626
[146/224]: 0.0559190795535133
[147/224]: 0.062426907675606866
[148/224]: 0.0549759240377517
[149/224]: 0.05670136497134254
[150/224]: 0.06254849547431582
[151/224]: 0.05526669252486456
[152/224]: 0.05706422669546945
[153/224]: 0.06501416365305583
[154/224]: 0.05704351266225179
[155/224]: 0.055348805018833706
[156/224]: 0.05732042448861258
[157/224]: 0.05909427007039388
[158/224]: 0.05846630391620454
[159/224]: 0.05669879913330078
[160/224]: 0.056415194556826635
[161/224]: 0.05949991657620385
[162/224]: 0.05691510155087426
[163/224]: 0.057396797906784786
[164/224]: 0.055283580507550924
[165/224]: 0.06281924815404982
[166/224]: 0.055229754675002324
[167/224]: 0.06055001417795817
[168/224]: 0.0579707281930106
[169/224]: 0.057179138773963564
[170/224]: 0.05673005467369443
[171/224]: 0.060285397938319614
[172/224]: 0.05705549603416806
[173/224]: 0.05766554673512777
[174/224]: 0.055510935329255606
[175/224]: 0.05387230714162191
[176/224]: 0.05970199335189093
[177/224]: 0.054965853691101074
[178/224]: 0.05556023688543411
[179/224]: 0.05428135395050049
[180/224]: 0.08614758082798549
[181/224]: 0.0564381962730771
[182/224]: 0.05395825703938802
[183/224]: 0.0573803356715611
[184/224]: 0.05547706286112467
[185/224]: 0.07305661837259929
[186/224]: 0.06254334109170097
[187/224]: 0.05622682117280506
[188/224]: 0.0611183416275751
[189/224]: 0.05669518311818441
[190/224]: 0.05499756903875442
[191/224]: 0.06502447241828554
[192/224]: 0.05587349051520938
[193/224]: 0.06737186227525983
[194/224]: 0.06103588285900298
[195/224]: 0.058217253003801615
[196/224]: 0.05663897877647763
[197/224]: 0.053828829810732885
[198/224]: 0.05679350807553246
[199/224]: 0.058452021507989796
[200/224]: 0.05942954335893903
[201/224]: 0.05189745766775949
[202/224]: 0.056705202375139506
[203/224]: 0.05534679549080985
[204/224]: 0.05503011317480178
[205/224]: 0.057588571593874975
[206/224]: 0.056799247151329404
[207/224]: 0.060067205202011836
[208/224]: 0.05783511911119733
[209/224]: 0.05660222257886614
[210/224]: 0.058466496921720956
