
Currently Loaded Modules:
  1) gcc/11.2.0   2) anaconda3/2021.05   3) cuda/11.7.0   4) cudnn/8.4.1.50

 

job is starting on gpub021.delta.internal.ncsa.edu
2022-07-28 00:02:15.071990: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2022-07-28 00:02:36.312850: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1525] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 43525 MB memory:  -> device: 0, name: NVIDIA A40, pci bus id: 0000:85:00.0, compute capability: 8.6
2022-07-28 00:04:23.685057: I tensorflow/stream_executor/cuda/cuda_dnn.cc:368] Loaded cuDNN version 8401
raw directories:
/u/skhan/stem-learning/data/Gr/Gr_0/exp_1K/
/u/skhan/stem-learning/data/Gr/Gr_0/sim_1K/
256 directories:
/u/skhan/stem-learning/data/Gr/Gr_0/exp_1K_256_slices/
/u/skhan/stem-learning/data/Gr/Gr_0/sim_1K_gauss_0.1_256_slices/
parsing directories
batch_idxs =  129
total epochs =  92.0
[Errno 2] No such file or directory: '/u/skhan/stem-learning/cycle_gan_results/checkpoints/checkpoint_20220727_MODEL_unet_ident_gen_fft_10_SIM_pristine_gaussian_0.1_EXP_Gr_0/data_20220727_MODEL_unet_ident_gen_fft_10_SIM_pristine_gaussian_0.1_EXP_Gr_0.p'
0 0.002
[0/129]: 3.387062674476987
[1/129]: 0.09439742565155029
[2/129]: 0.06606727554684594
[3/129]: 0.7020047562462943
[4/129]: 0.94159468015035
[5/129]: 1.19550321215675
[6/129]: 1.7369518961225237
[7/129]: 1.033218605177743
[8/129]: 0.43385878063383554
[9/129]: 0.9362481264840989
[10/129]: 0.10323601109640938
[11/129]: 0.062007841609773184
[12/129]: 0.061819025448390415
[13/129]: 0.06141799972170875
[14/129]: 0.06174357164473761
[15/129]: 0.09020294461931501
[16/129]: 0.063343155951727
[17/129]: 0.06276516687302362
[18/129]: 0.06201280866350446
[19/129]: 0.06267781484694708
[20/129]: 0.06327448004768008
[21/129]: 0.06101430030096145
[22/129]: 0.059966779890514556
[23/129]: 0.060367061978294737
[24/129]: 0.06149334566933768
[25/129]: 0.06382250218164354
[26/129]: 0.06530240036192395
[27/129]: 0.06142069612230573
[28/129]: 0.06316559655325753
[29/129]: 0.06095488298506964
[30/129]: 0.06381822767711821
[31/129]: 0.061330624989100864
[32/129]: 0.06281622250874837
[33/129]: 0.061921585173833935
[34/129]: 0.06082900365193685
[35/129]: 0.14506892930893672
[36/129]: 0.06404632613772437
[37/129]: 0.06080661501203265
[38/129]: 0.06632293973650251
[39/129]: 0.06230379286266509
[40/129]: 0.059983497574215845
[41/129]: 0.06204196384974888
[42/129]: 0.06444748242696126
[43/129]: 0.06566807201930455
[44/129]: 0.1289218266805013
[45/129]: 0.07064890293847947
[46/129]: 0.0648868481318156
[47/129]: 0.06446320102328346
[48/129]: 0.06738067808605376
[49/129]: 0.11981842063722156
[50/129]: 0.0746717509769258
[51/129]: 0.061135025251479375
[52/129]: 0.08360496589115687
[53/129]: 0.14813672928583055
[54/129]: 0.06372699283418201
[55/129]: 0.06292978354862758
[56/129]: 0.06250150430770147
[57/129]: 0.08324027629125685
[58/129]: 0.13762736320495605
[59/129]: 0.06310075237637475
[60/129]: 0.07776117892492385
[61/129]: 0.07380821591331846
[62/129]: 0.11511030083610899
[63/129]: 0.08234649045126778
[64/129]: 0.08514296440851121
[65/129]: 0.08535145010266985
[66/129]: 0.16822120121547154
[67/129]: 0.06795382499694824
[68/129]: 0.07101559071313768
[69/129]: 0.18107889947437106
[70/129]: 0.06723976702917189
[71/129]: 0.0789877005985805
[72/129]: 0.12381911277770996
[73/129]: 0.06916676248822894
[74/129]: 0.06992785135904948
[75/129]: 0.10771377313704718
[76/129]: 0.06184798762911842
[77/129]: 0.0783209516888573
